Datum (MEZ),Laufwasser,Biomasse,Braunkohle,Steinkohle,Öl,Erdgas,Geothermie,Speicherwasser,Pumpspeicher,Andere,Müll,Wind Offshore,Wind Onshore,Solar,Last
,Leistung (MW),Leistung (MW),Leistung (MW),Leistung (MW),Leistung (MW),Leistung (MW),Leistung (MW),Leistung (MW),Leistung (MW),Leistung (MW),Leistung (MW),Leistung (MW),Leistung (MW),Leistung (MW),Leistung (MW)
2024-01-02T18:15+01:00,2126.3,4666.1,4441.5,1932.1,395.3,5605,19.7,62.1,3195.7,280.7,839.5,5963.8,31539.2,1.9,62988.9
2024-01-02T18:30+01:00,2122.6,4654.1,4321.3,1909,395.3,5580.1,19.7,67.1,2735.2,280.6,843,6120.1,32202.9,1.9,63034.2
2024-01-02T18:45+01:00,2123.8,4645,4381.8,1889.1,396.4,5510.8,19.6,47.6,2277.4,280.2,841.6,6262.4,32979.6,1.8,62783.4
2024-01-02T19:00+01:00,2128.1,4619.9,4275.2,1872.2,395.3,5345.7,19.6,94,3078.3,270,847.3,6342.7,33548.5,2.5,62154.4
2024-01-02T19:15+01:00,2123.9,4595.5,4182.3,1869.6,396.6,5280.9,19.6,114.4,1994.1,269.5,856.7,6404.3,34063.2,1.8,61304.5
2024-01-02T19:30+01:00,2126.3,4581.7,3925.3,1862.7,394.3,5263.7,19.6,102.5,1298.7,269.4,855.6,6429.1,34668.2,1.7,60870.1
2024-01-02T19:45+01:00,2128.8,4558,3817.2,1872,394.4,5127.8,19.9,85.1,866.8,269.7,855.8,6433.9,34877.8,1.7,60530.9
2024-01-02T20:00+01:00,2130.5,4484.7,3816.2,1848.7,395.3,4672.7,20,99.5,2062.5,259.4,860.1,6437.3,35286.9,2.4,59484.4
2024-01-02T20:15+01:00,2128.9,4460.7,3759.5,1833.8,395.3,4549,20,63.7,1150.2,247.5,861.7,6433.2,35924.5,2.3,58329.2
2024-01-02T20:30+01:00,2132.2,4454,3768.3,1829,395.3,4524.5,20.1,75.9,519.9,247.5,851.5,6434.8,36199.1,1.6,57674.9
2024-01-02T20:45+01:00,2131.4,4440.6,3615.9,1824.4,395.3,4489.5,20.2,53.2,512.3,247.3,858.1,6430.6,36266.7,1.5,56886.5
2024-01-02T21:00+01:00,2131.4,4397.6,3479.8,1820.6,395.3,4321.8,20.3,101.3,1325.4,234.6,855.6,6409.6,36695.9,2.3,56050.1
2024-01-02T21:15+01:00,2130,4385.6,3459.9,1810.4,395.3,4208.7,20.5,73.4,466.5,225.3,852.4,6408,37172.5,2.4,55161.7
2024-01-02T21:30+01:00,2125.2,4374.4,3442.2,1810.9,395.3,4070.3,20.6,32.1,286.3,225.3,841.5,6391.5,37050.1,1.6,54275.4
2024-01-02T21:45+01:00,2123.1,4360.6,3448.7,1797.4,395.3,3832.5,20.7,32,211.3,217.8,848.8,6285.3,37370.7,1.6,53623.8
2024-01-02T22:00+01:00,2128.1,4316.2,3457.9,1769.3,395.3,3610.5,20.6,80.8,1050.2,203,844.4,6166.4,36661,2.3,53405.6
2024-01-02T22:15+01:00,2126,4307.7,3480.9,1770.6,395.3,3597.5,20.5,53.8,340.8,203,830.8,6186.8,36991.2,1.7,52316.5
2024-01-02T22:30+01:00,2124.8,4299.3,3574.5,1767.1,395.3,3582.5,20.4,60.2,357.9,203,843.2,5983.2,37215.5,3.6,51483.5
2024-01-02T22:45+01:00,2125.1,4290.1,3570.1,1765.3,395.3,3479.6,20.2,42.3,216.1,194.7,845.3,5887.6,37273.4,1.8,50818.7
2024-01-02T23:00+01:00,2122.9,4250,3670.2,1740.1,395.3,3237,20.3,100.1,554.5,180.7,843.9,5811.4,37379.7,2.4,50269.5
2024-01-02T23:15+01:00,2123.8,4228.2,3591.6,1732.3,395.3,3261.7,20.4,49.9,209,180.6,842.6,5733,37700.8,1.7,49156.3
2024-01-02T23:30+01:00,2120.6,4219.6,3573.9,1731.6,395.3,3273.5,20.4,51.5,108.2,180.5,835.4,5603.9,37742.4,1.7,48652.4
2024-01-02T23:45+01:00,2118.8,4216.3,3508.6,1723,395.3,3258.8,20.3,70.4,114.8,176.1,825.8,5495.9,37634.7,1.8,48192.5
2024-01-03T00:00+01:00,2115,4161.4,3497.7,1758.8,398.1,3235.4,20.4,58.8,163.4,157.4,1103.8,4450.3,36456.8,2.5,47164.9
2024-01-03T00:15+01:00,2111.5,4160.2,3427.4,1738.2,398.1,3008.5,20.3,39.9,57.5,156.7,1096.8,4018.8,36266.1,2.1,46111.6
2024-01-03T00:30+01:00,2100.7,4141.6,3391.6,1734.2,398.1,2965.5,20.2,42.5,0.8,156.7,1102.4,3765.7,36453.4,1.8,46007.3
2024-01-03T00:45+01:00,2090.7,4138.1,3384.3,1729.7,398.1,2940.9,20.2,40.2,0.1,155.4,1104.2,3596.1,36632.7,1.8,45265.8
2024-01-03T01:00+01:00,2080.4,4120.3,3393.8,1710.8,398.1,2925.6,20.2,40.6,0.6,150.9,1101.5,3399,36877.1,2.4,44813.3
2024-01-03T01:15+01:00,2079.2,4118.7,3388.2,1706,398.1,2939.3,20,40.2,10.8,151.1,1103.6,3247.9,36873,1.8,44528.9
2024-01-03T01:30+01:00,2076.7,4112.2,3380.2,1704.6,398.1,2941.4,20,37.8,12.1,151,1105.5,3076.9,36627.9,1.8,44182.1
2024-01-03T01:45+01:00,2081.8,4112,3382.7,1697.8,398.1,2909.4,20,33.2,16.3,151,1111.5,3078.6,36440.3,1.8,43817.1
2024-01-03T02:00+01:00,2086.8,4096.2,3401.9,1691.2,398.1,3069.8,20.1,44.7,70.6,151,1105.3,3054.7,36539.2,2.5,43475.7
2024-01-03T02:15+01:00,2100.2,4084.9,3390.5,1686.4,398.1,3047.8,20.2,38.5,7.4,150.9,1104.4,3051.2,36937.4,2.1,43062.1
2024-01-03T02:30+01:00,2102.7,4092,3382.7,1691.7,398.1,3013.5,20.1,42.4,6.6,150.8,1095.3,3075.6,37382.2,1.8,43159.2
2024-01-03T02:45+01:00,2103.4,4090.3,3384.5,1688.4,398.1,3028.8,20.1,38.4,3,150.8,1100.3,3128.3,37709.5,1.8,43482.2
2024-01-03T03:00+01:00,2093.8,4087.8,3364.4,1691.6,398.1,3012.2,20.1,76.2,17.9,151.1,1098.9,3108.8,37423.9,2.5,43679.7
2024-01-03T03:15+01:00,2090.6,4086.2,3356.8,1695.4,398.4,3000.9,20.1,34.6,2.1,150.9,1095,3074.5,37491.9,1.8,43460.8
2024-01-03T03:30+01:00,2085.6,4096.7,3364.8,1706.2,398.7,3016.2,20.1,80.9,17.8,150.9,1091.6,2790.4,37615.8,1.8,43588.7
2024-01-03T03:45+01:00,2085.3,4108.2,3367.4,1706.2,398.1,3000.8,20.1,101.6,15.4,151,1098.5,2614.2,37707,1.8,43894.6
2024-01-03T04:00+01:00,2082.7,4093.8,3371.4,1718.3,398.1,2995.5,20.1,90.6,10.1,151,1063.4,2722.8,37571.2,1.8,44349.7
2024-01-03T04:15+01:00,2083.2,4102.7,3369.9,1719.6,398.1,2995.3,20,118.6,16.9,150.9,1063.9,2797.6,38005.8,1.8,44861.9
2024-01-03T04:30+01:00,2084,4109.9,3355,1717.9,397.1,3035.4,19.9,91.7,16.1,150.7,1077.1,2932.8,38518.3,1.8,45303.9
2024-01-03T04:45+01:00,2084.2,4104.5,3354.4,1729.8,398.4,3072.7,19.9,82.1,2.8,150.8,1077.4,3119.5,38896.5,2.4,45810.5
2024-01-03T05:00+01:00,2084.8,4122.1,3343,1747.2,397.9,3111.8,19.6,94,13.2,150.7,1057.8,3198.7,38228.6,1.6,46824.4
2024-01-03T05:15+01:00,2085.9,4132.3,3365.9,1754,397.7,3130.6,19,40,0.4,150.5,1064.7,3227.1,38354.1,1.7,47057.4
2024-01-03T05:30+01:00,2085.9,4145.2,3372.4,1764.7,398,3228,19.1,30,0.1,150.6,1043.3,3500.6,38958.1,1.8,48190.5
2024-01-03T05:45+01:00,2082.9,4165.3,3396.7,1777.5,398.1,3253.5,19.2,32,2.9,150.6,1057.8,3829,39183.9,1.9,49758.6
2024-01-03T06:00+01:00,2081.5,4225,3409.9,1833.9,398.1,3426.8,19.1,44.4,0.4,150.5,1070.8,5006.6,41183.4,2.6,52304.6
2024-01-03T06:15+01:00,2075.9,4241.8,3406.5,1848.1,398.1,3467.6,18.9,45.9,48.6,150.6,1057.8,5178.1,41643.1,1.8,53477.9
2024-01-03T06:30+01:00,2074.4,4258.5,3407.1,1858.2,398.1,3543.9,19.1,49.6,12.3,150.4,1033.2,5121.1,42050.4,1.8,54029
2024-01-03T06:45+01:00,2071.4,4285.4,3387.5,1885.6,398.1,3694.1,19.4,46.2,17.3,156.8,1046.5,5107.2,42477.8,2.6,55132.9
2024-01-03T07:00+01:00,2074.4,4333.6,3374.5,1971.8,398.1,3854.9,19.6,59.2,155,172.9,1069.3,5140.7,42624.8,1.8,56588.4
2024-01-03T07:15+01:00,2074,4364.7,3407,1976.2,398.1,3971.6,17.7,49.3,192,172.9,1065.6,5182.4,42850.5,1.7,57773.2
2024-01-03T07:30+01:00,2076.2,4383.6,3407.8,1982.8,398.1,3933.4,17.4,81.6,504.7,172.8,1060.8,5101.1,42759.1,1.8,58901.1
2024-01-03T07:45+01:00,2079.7,4406.1,3393,1983.4,398.1,3978.7,17.5,161.3,666.4,173.9,1068.1,5083,42684.1,2.2,59692.2
2024-01-03T08:00+01:00,2080.1,4453.7,3371.4,2002,398.1,4312.6,17.5,65.4,701.2,192,1079,5153.8,42515,9.7,60398.9
2024-01-03T08:15+01:00,2081.7,4482.7,3409.3,2003.8,398.1,4455.9,17.5,90.8,972.8,195.3,1080.6,5142.5,42405.1,79,60628.4
2024-01-03T08:30+01:00,2079.9,4494.2,3454.5,2005.2,398.1,4505.7,17.4,104,1508.6,195.2,1078.2,5123.4,42095.7,374.4,61235.3
2024-01-03T08:45+01:00,2083.4,4494,3451.2,2011.3,398.1,4582,17.4,70.6,1501.9,200.6,1034.1,5185.1,41588.3,818.3,61678.2
2024-01-03T09:00+01:00,2091.1,4476.9,3570.9,2000.8,398.1,4754.1,17.5,43.2,1192.5,217.7,1012.9,5261.7,41519.1,1364.5,61767
2024-01-03T09:15+01:00,1154,4481.5,3604.3,1999,398,4688.8,17.5,58.5,1308,217.9,1036.2,5278.1,41343.7,2004.5,62336.6
2024-01-03T09:30+01:00,2117.6,4476.8,3604.6,2002.3,397.3,4679.6,17.5,55.1,1243.6,217.8,1064.4,5285.2,41107.4,2628.5,62603.3
2024-01-03T09:45+01:00,2097.5,4470.4,3583.4,2007.1,397.3,4646,17.4,53.4,941.5,217.9,1068.9,5269.1,41406.4,3265.6,62409.3
2024-01-03T10:00+01:00,2113.8,4393.7,3520.9,2005.3,397.4,4678.5,17.2,123.5,1144,233.5,1077.4,5247.4,41646.7,3899,62737.6
2024-01-03T10:15+01:00,2125,4383.5,3445.8,2011.9,398.1,4648.1,17.2,39.3,575.4,240,1071,5249.1,41829.3,4660.1,62881.1
2024-01-03T10:30+01:00,2124.5,4368.9,3426.8,2015.3,397.6,4601.5,17.3,66,574.2,240.1,1087.7,5235.9,41581.5,5089.6,63266.9
2024-01-03T10:45+01:00,2100.9,4371.9,3399.4,2015.4,397.9,4622.5,17.2,26.8,319.2,240.2,1083.8,5282.9,41405,5459.9,63453.4
2024-01-03T11:00+01:00,2113.6,4324,3399.6,2002.5,398.7,4432.1,17.2,96,646.4,238.7,1095.1,5327.4,41655.9,5729.4,63900.9
2024-01-03T11:15+01:00,2130.3,4317.7,3399.4,1993.8,399.1,4482.4,17.3,73.3,493,229.7,1064.5,5317.5,42115.6,5781,64437.4
2024-01-03T11:30+01:00,2122,4317.7,3414.9,1982.4,398.1,4499.6,17.3,70.3,428,219.1,1038.1,5300.7,42289.8,5852.3,64605.8
2024-01-03T11:45+01:00,2115.4,4336.6,3396.3,1989.8,398.1,4477.1,17.3,62.7,383.4,226.3,1074.2,5291,41824.3,5928.9,64847.8
2024-01-03T12:00+01:00,2111.5,4288.8,3371.6,1967.6,398.1,4435.6,17.2,70.2,189.8,247.3,1092,5246.8,41599.5,6041.6,64882
2024-01-03T12:15+01:00,2101.6,4285.6,3397.2,1973.6,397.6,4335.7,17.2,72.5,217.2,242.1,1094.6,5202.1,41584,6116.5,64790.1
2024-01-03T12:30+01:00,2111.7,4297.7,3405.4,1973.9,397.8,4375.1,17.3,64.8,133.2,242,1087,5072.7,41661.3,6350.3,64197.4
2024-01-03T12:45+01:00,2112.1,4298.7,3425.7,1973.2,398.1,4382.9,17.3,62,254,244.7,1087.1,4861.9,41520.9,6233.5,63973.9
2024-01-03T13:00+01:00,2120,4285.2,3500.5,1957.4,400.5,4520.4,17.2,59.8,234.5,257.1,1081.1,4696.6,41192.1,6110.3,63697.3
2024-01-03T13:15+01:00,2110.4,4295.5,3537,1957.6,399.9,4655.2,17.1,64.4,259,257.2,1079.4,4567.6,40838.3,5875.4,63175.9
2024-01-03T13:30+01:00,2110.4,4300.2,3534.1,1959,399.2,4675.9,17,58,385.2,257,1084.1,4499.2,40660.5,5796.8,62982.2
2024-01-03T13:45+01:00,2073.7,4306.3,3536.7,1960.8,398.3,4653.8,16.9,47.1,392.1,257,1078.6,4447.7,40512.9,5654.6,62501.8
2024-01-03T14:00+01:00,2116.5,4308.2,3374.6,1955.8,398.9,4590.4,16.9,61.7,29.2,246.9,1074.5,4386.9,40408.5,5035.9,62288.7
2024-01-03T14:15+01:00,2117.9,4317.3,3386.4,1969.6,398.1,4603.2,17.1,66.5,71.3,238.4,1081.1,4361.9,40145.8,4423.4,61910
2024-01-03T14:30+01:00,2122.9,4327.4,3390,1958.2,397.7,4579.3,17.1,74.5,97.7,238.4,1073.5,4300.1,39855.6,3644.6,61854.8
2024-01-03T14:45+01:00,2097.9,4356.1,3385.9,1964.8,398.1,4591.7,17,155.7,192.5,238.4,1087.3,4195.9,39340,2940.8,61696.7
2024-01-03T15:00+01:00,2095.1,4390.6,3367.6,1960,398.1,4711.3,18.6,44.4,130.9,238.3,1081.2,3981.9,39172.4,2321.8,61919.9
2024-01-03T15:15+01:00,2098.5,4394.5,3394.8,1950.1,398.1,4709.4,19.3,75.2,321.9,238.2,1080.4,3809.6,38660.5,1804.2,61490.8
2024-01-03T15:30+01:00,2094.7,4413.3,3548.2,1958.1,398.1,4780.5,19.4,73.1,1257.3,238.2,1078.3,3700.4,38265.1,1285.8,61327
2024-01-03T15:45+01:00,2090.5,4432.4,3770.6,1962.3,398.1,4873.4,19.4,87.4,1376.7,238.9,1080,3602.9,38123.2,733.6,61223
2024-01-03T16:00+01:00,2087.4,4515.2,3965.2,2023.2,398.1,5169.4,19.4,36.7,1243.7,248.9,1106.7,3600.4,37701,311.9,61599.9
2024-01-03T16:15+01:00,2084.6,4526.1,4208.5,2051.8,398.1,5181,19.5,51.4,2082.9,249.2,1115.5,3533,36811.3,78.6,61480.7
2024-01-03T16:30+01:00,2086.9,4566.2,4292.6,2090.3,398.1,5226.9,19.7,94.3,3541.8,249.2,1111.4,3509.9,36072,8.1,62173.4
2024-01-03T16:45+01:00,2084.9,4604.1,4369.7,2129.1,398.1,5238.9,19.7,93.4,4545.7,250.3,1105.5,3595.6,35446.5,3.6,63167.6
2024-01-03T17:00+01:00,2082.7,4625.7,4573.2,2192.7,398.1,5283.4,19.7,61.8,3173.3,267.6,1104.3,3687.4,34592.2,2.4,64157
2024-01-03T17:15+01:00,2074.2,4643.1,4727.3,2202.6,398.1,5308.9,19.7,74.9,3795,271.6,1106.1,3713.7,34930.8,2.8,64364
2024-01-03T17:30+01:00,2074.5,4665.9,5032,2220.3,401,5314.1,19.7,52.1,4880.8,271.5,1103,3636.2,34184.5,3.7,64696.4
2024-01-03T17:45+01:00,2073,4673.9,5058.8,2223.2,405.1,5300.3,19.7,58.7,4977.2,271.5,1093.7,3537.5,34085.3,5,65019.1
2024-01-03T18:00+01:00,2071.4,4687.1,5112.7,2220.6,408.5,5302.7,19.6,60.1,4502.2,272,1101.1,3437.3,33535.5,2.3,64853.6
2024-01-03T18:15+01:00,2065.5,4674,5112,2221.6,409.4,5311.6,19.5,45,4191.2,272.3,1076.4,3359.5,33308.4,2.8,64656.6
2024-01-03T18:30+01:00,2064.8,4675.3,5128.3,2219.4,412.6,5313.3,19.4,42.1,4390.6,272.3,1102.7,3312.3,33248.6,1.9,64498.4
2024-01-03T18:45+01:00,2061.9,4661.7,5120.7,2217.1,410.2,5328,19.5,51.7,4117,272.4,1104.7,3296.6,32707.3,2,64336.6
2024-01-03T19:00+01:00,2064.7,4661.8,4913.7,2187.3,409.4,5268.3,19.6,47.2,4391.5,272.2,1107,3295.9,32539.8,2.5,63707.1
2024-01-03T19:15+01:00,2046.6,4630,4894.6,2164.6,409,5197.2,19.6,46.6,3508.1,272.3,1112.7,3301.6,32083.1,2.4,62670.9
2024-01-03T19:30+01:00,2048.4,4616.5,4822.4,2111.3,408.9,5202.7,19.5,54.6,3148.8,272.3,1112,3236,31575.4,2.3,62088.3
2024-01-03T19:45+01:00,2047.9,4627.2,4711.8,2065.9,406.8,5145.4,19.5,71.5,2428.4,272.4,1113.7,3173.8,31137.5,1.7,61423.4
2024-01-03T20:00+01:00,2050,4538.9,4637.8,2006.9,408.1,5077.9,19.6,105.3,4153.7,272.5,1126.2,3187,31002.5,1.8,60129.4
2024-01-03T20:15+01:00,2053,4535.4,4535.7,1994.2,409.3,5131.9,19.6,116.9,3109.6,272.3,1111.9,3226.4,30964.5,1.6,59042.6
2024-01-03T20:30+01:00,2060.5,4525.5,4462.8,1979.5,417.7,5075.7,19.8,53.2,1981.4,272.2,1112.9,3257.3,31078.6,1.6,58056.9
2024-01-03T20:45+01:00,2062.1,4513.8,4191.6,1968.9,420.5,5009.7,19.7,61.2,1444.6,269.8,1118.8,3295.7,31021.2,1.7,57437.4
2024-01-03T21:00+01:00,2059.4,4419,4161.1,1966.8,416.6,4704,19.8,74.9,2155.2,262.4,1108.9,3337.9,31053.1,2.3,56652.8
2024-01-03T21:15+01:00,2066.7,4400.1,4053.4,1942,416,4673.4,20.2,36.6,1535.3,262.4,1094.8,3378.7,30659,1.6,56098.8
2024-01-03T21:30+01:00,2064.9,4387,3793.6,1929.5,417.4,4584.1,20.2,42.4,872,262.5,1107.5,3430.4,30278.9,1.6,55456.2
2024-01-03T21:45+01:00,2058.4,4374.9,3665.8,1924.1,418.8,4519,20.1,37.9,645.4,257.5,1085.2,3463.3,29776.5,1.6,54648.4
2024-01-03T22:00+01:00,2067.5,4340.7,3669.5,1904.3,419.1,4313,20.2,55.3,1630.5,236.4,1077.7,3453,29222.2,2.3,54047.1
2024-01-03T22:15+01:00,2073,4331.7,3633.2,1896.6,415.6,4361.9,20.4,36.5,1111.2,234.9,1127.5,3470.5,29210.3,2.4,53374.5
2024-01-03T22:30+01:00,2073,4323.7,3666.9,1883,406.3,4333.5,20.5,23.7,799.9,234.9,1134.6,3526.6,29128.7,1.6,52161.9
2024-01-03T22:45+01:00,2077.9,4305,3648.2,1872,397.4,4273,20.6,22.6,586,229.5,1128,3657.9,29129.8,1.6,51356.4
2024-01-03T23:00+01:00,2085.1,4272.7,3715.1,1852.7,379.1,4135,20.8,32.9,1559,212.6,1141.4,3778.5,29163.2,2.4,50288.4
2024-01-03T23:15+01:00,2089.4,4257.5,3682.1,1848.2,366.2,4111.6,20.9,27.5,730.9,212.3,1137.8,3888.5,29193.6,2.4,49391.8
2024-01-03T23:30+01:00,2092.4,4229.4,3621.1,1857,366.8,4079,20.9,23.8,385.3,212.5,1131.7,3907.2,29485.5,1.7,48577.3
2024-01-03T23:45+01:00,2091,4228.1,3632.2,1855.1,351.3,3958.6,20.9,23.3,148.9,205,1136.5,3941.2,29656,1.7,47740.5
2024-01-04T00:00+01:00,2088.1,4155.9,3642.3,1746.8,329.9,3753.3,20.9,28.1,206,197.6,1126.4,3970,29779.6,2.3,47358
2024-01-04T00:15+01:00,2087.6,4132.1,3639.8,1735.1,331.3,3592.4,20.8,32.9,88.4,197.8,1116.8,4087.8,29562.6,2.4,46602.8
2024-01-04T00:30+01:00,2086.3,4137,3634.7,1732.5,331.4,3586.7,20.8,33,44.4,197.8,1118.3,4159.8,29623.3,1.7,46075.3
2024-01-04T00:45+01:00,2082.3,4128.2,3598,1727.3,331.4,3503.1,20.7,27.9,45.1,189.8,1122.7,4161.3,30049.1,1.7,45427.5
2024-01-04T01:00+01:00,2080.6,4112.8,3639.4,1694,331.4,3375.7,20.6,21.7,48.9,175.1,1110.2,4136.4,30306.4,2.1,45343.4
2024-01-04T01:15+01:00,2074.1,4098.3,3613,1688.5,340.2,3324.1,20.7,24.4,44.9,175.2,1104.1,4124.4,30530.5,1.7,45077.9
2024-01-04T01:30+01:00,2077.5,4100.7,3630.7,1690.1,353.8,3363.1,20.6,22.7,44.5,175.1,1108.4,4173.2,30931.1,1.7,45598.3
2024-01-04T01:45+01:00,2074.6,4103.5,3637.6,1693.4,355.3,3288.8,20.6,24.1,43.7,175.2,1114.5,4215.3,31164.2,1.7,45094.3
2024-01-04T02:00+01:00,2070.6,4092.2,3624.5,1681.4,353.8,3270.5,20.7,22,43.3,175.3,1114,4236.8,31341.6,2.4,44615.7
2024-01-04T02:15+01:00,2066.1,4087.6,3707.8,1677.7,348.4,3289.2,20.8,56.5,26.9,175,1110.7,4225,31997.6,2.3,44651.3
2024-01-04T02:30+01:00,2065.9,4089.2,3774.5,1675.2,344.5,3280.5,20.8,100.6,32.9,175,1122.7,4162.8,32006.6,1.6,44645.6
2024-01-04T02:45+01:00,2070.6,4091.5,3744.3,1679.1,343.7,3287.6,20.8,79.1,23.2,175.1,1122.5,4106.2,31992.3,1.7,44656.7
2024-01-04T03:00+01:00,2072.4,4083.4,3847.3,1683.2,343.7,3274.1,20.8,79.4,23.2,175.1,1117.9,4079.7,32461.4,2.4,44896.6
2024-01-04T03:15+01:00,2074.5,4084.2,3868.2,1687.7,343.7,3259.7,20.9,78.9,23.9,175.2,1117.4,4088.5,32384.5,1.7,44834.2
2024-01-04T03:30+01:00,2075.3,4086.8,3867.3,1688.4,343.7,3266.5,20.9,76.8,24.7,175.2,1110.2,4046,32431.6,1.7,45025.6
2024-01-04T03:45+01:00,2071.2,4088.5,3864.4,1695.6,343.7,3253.9,20.8,78.9,25,175.2,1107.7,3970.3,32490.8,1.7,45352.1
2024-01-04T04:00+01:00,2071.9,4107.8,3876.8,1698.1,343.7,3189.7,20.7,44,24.6,175.1,1092.4,3976.5,32586.1,1.7,45492
2024-01-04T04:15+01:00,2076.5,4117.8,3901.5,1699.7,343.7,3211.5,20.7,27.9,23.2,175.3,1085.8,3996.4,32837.8,1.7,46074
2024-01-04T04:30+01:00,2079.8,4124.9,3933.6,1715.4,343.8,3235.8,20.6,29.3,23.2,175,1094.2,3923.7,33107.5,1.7,46585.5
2024-01-04T04:45+01:00,2082.9,4128.3,3932.6,1735.9,345.2,3326.2,20.5,28.1,36.6,179.8,1097.4,3881.3,33281.5,2.4,46967.6
2024-01-04T05:00+01:00,2080.3,4148.8,3980.9,1781.9,344.9,3663.7,20.2,19.8,68.5,197.1,1086.4,3889.4,33292.1,1.6,47994.6
2024-01-04T05:15+01:00,2084.7,4153.9,4044.6,1785.1,343.7,3820.9,19.8,20.1,66.6,197.4,1082.9,3889.8,33429.2,1.6,48345.9
2024-01-04T05:30+01:00,2084.2,4164,4092.5,1806.1,343.7,3895.7,19.9,23.4,67.7,197.3,1088.6,3818.1,33467,1.8,48818.6
2024-01-04T05:45+01:00,2085.6,4183.7,4186.8,1820.2,343.7,3971.8,19.8,31.1,76.8,202.6,1091.5,3772,33068.8,2.5,49845.6
2024-01-04T06:00+01:00,2081.2,4243.8,4346.4,1859.4,344.7,4694.7,19.6,46.6,116.5,219.3,1088.2,3731.8,33303.5,1.7,51695.6
2024-01-04T06:15+01:00,2084.1,4288.3,4701,1872.8,345.2,4885.2,19.3,81.7,256,219.4,1077.1,3700.9,32911.4,1.8,53442
2024-01-04T06:30+01:00,2075.3,4312.3,5031.8,1884.7,345.2,4903.8,19.7,71.6,320.1,219.3,1084.6,3630.5,32609.5,2.6,54130.3
2024-01-04T06:45+01:00,2072.2,4333.8,5758.4,1925,346.4,5046.6,19.8,186.7,453.4,234.4,1089,3522.3,32306.5,3.1,55467.9
2024-01-04T07:00+01:00,2069.5,4367.8,6288.1,1979.6,345.9,5467.6,20.1,109.6,193.3,249,1096.6,3499,32440.8,1.6,57328.9
2024-01-04T07:15+01:00,2068.3,4399.8,6738.9,2006.2,345.9,5641.4,20.2,134,269.7,249.2,1089.6,3444.7,32250.9,1.7,58888.5
2024-01-04T07:30+01:00,2067.8,4411.2,6941.6,2019.1,346.6,5689.5,20.3,222.5,516,248.8,1083.5,3329.6,31770.1,1.7,59826.6
2024-01-04T07:45+01:00,2064.9,4430.8,7176.1,2053.4,345.2,5784.8,19.1,165.8,699.5,249.5,1090.3,3254.7,31417,1.9,61169.4
2024-01-04T08:00+01:00,2066.4,4482.4,7407.6,2079.7,345.2,5775.3,19.5,91.4,510.6,268.8,1106.1,3281.5,31017.2,4.4,62510.9
2024-01-04T08:15+01:00,2069.3,4506,7502.5,2076.1,345.2,5883.2,18.1,94,814.7,275.1,1102.6,3237.6,30230.8,32.3,62867.3
2024-01-04T08:30+01:00,2064.1,4522.4,7585.7,2091.5,345.2,5919.1,17.5,174.6,915.2,274.9,1104.5,3174.3,29763.9,184.8,63328.3
2024-01-04T08:45+01:00,2061,4535.4,7628,2120.7,345.2,5960.9,17.3,92.8,878.8,275,1089.1,3130.8,29330.1,456.9,63083.3
2024-01-04T09:00+01:00,2043.7,4518.6,7772.4,2142.8,345,6204.6,17,86.4,977.2,279.9,1105.3,3037.5,29124.8,831.8,63583.6
2024-01-04T09:15+01:00,2035.4,4497.2,7886.5,2210,343.7,6208.3,16.8,102.9,889.1,280.9,1114.4,2920.2,28802.1,1273.1,64102.2
2024-01-04T09:30+01:00,2043.5,4480.5,8044.2,2282.5,343.7,6235.1,17,57,557.6,280.9,1111.4,2830.2,28916,1769.8,64586.3
2024-01-04T09:45+01:00,2042.9,4481.8,8058.7,2242,343.7,6267.5,17.4,67.4,718.4,281.4,1089.3,2741.9,28477.3,2287.8,64747.5
2024-01-04T10:00+01:00,2047.6,4442.5,8089.3,2276.6,343.7,6279.3,17.5,107.4,614,273,1094.7,2641.1,28383.7,2772.6,65031.3
2024-01-04T10:15+01:00,2045.7,4432.7,7935.6,2313.5,344.4,6212.8,17.4,113.3,546.9,271.1,1118,2560.5,28053,3155.3,65234
2024-01-04T10:30+01:00,2059.7,4431.8,7806.4,2445.8,344.3,6177.7,17.5,107,457.6,271,1120.9,2449.3,27528,3564.2,65564.2
2024-01-04T10:45+01:00,2063.6,4416.4,7882.6,2474.8,342.6,6041.5,17.5,86.6,415.1,255.9,1122.9,2273.8,27268.9,3985.7,65630.5
2024-01-04T11:00+01:00,2064.3,4379.7,7937.6,2522.5,341.5,6062.3,17.5,232.5,1493,225.5,1127.4,1829.1,27158.8,4376.3,65424
2024-01-04T11:15+01:00,2067.4,4351.4,8025.1,2593,339.2,5929.2,17.6,225.3,1568.7,193.6,1122.1,1744.2,26823.8,4682.6,65534.1
2024-01-04T11:30+01:00,2074.9,4354.6,8207.9,2656.5,339.1,5914.4,17.6,219.2,1803.9,173.8,1114.4,1624,26902.7,4922.4,65700.7
2024-01-04T11:45+01:00,2081.5,4356.7,8218.2,2603.9,339.1,5964.6,17.6,223.1,1834.6,173.5,1117.3,1544.2,26418.8,5066.5,65560.1
2024-01-04T12:00+01:00,2101.7,4306.3,8325.5,2650.3,339.1,6151,17.6,107.8,1307.3,173.5,1119.6,1480.3,25813.9,5235.5,65674.2
